id,vendor_id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_estimated,distance_m
15908,Quito,25-05-17 8:30,-78.47311065,-0.16375825,-78.49220437,-0.209155341,N,830,7171.042005
15909,Quito,29-10-16 6:14,-78.49622866,-0.193705899,-78.50310347,-0.206835154,N,229,2224.345651
15910,Quito,05-01-17 10:17,-78.48697924,-0.17636934,-78.47809114,-0.16180446,N,271,2607.847708
15911,Quito,03-01-17 8:14,-78.47935146,-0.1866611,-78.51426724,-0.22198174,N,820,7809.912966
15912,Quito Cabify Lite,05-04-17 11:24,-78.47826716,-0.17931257,-78.48053489,-0.099117547,N,803,9169.438756
15913,Quito,06-07-17 7:36,-78.50571641,-0.217998345,-78.49110722,-0.20810104,N,308,2724.985672
15914,Quito,14-07-16 5:44,-78.48367878,-0.175539761,-78.46859156,-0.15663766,N,463,3779.431641
15915,Quito,09-01-17 6:48,-78.48670243,-0.201937253,-78.5049055,-0.18651882,N,631,3738.527737
15916,Quito,13-09-16 6:01,-78.48389441,-0.127669344,-78.504054,-0.18393434,N,1003,8498.020644
15917,Quito,08-11-16 6:20,-78.49539155,-0.191415922,-78.50058416,-0.20544766,N,287,2137.646529
15918,Quito,24-12-16 4:00,-78.5267174,-0.275174617,-78.5610189,-0.312404473,N,698,7953.879071
15919,Quito,06-09-16 12:03,-78.4689401,-0.144211204,-78.46819764,-0.16379152,N,300,2259.789758
15920,Quito,08-11-16 7:34,-78.52229802,-0.23351458,-78.50783532,-0.2032927,N,797,4968.685031
15921,Quito,13-07-16 7:24,-78.47439102,-0.156537283,-78.50367406,-0.19971628,N,918,8057.399141
15922,Quito,28-11-16 8:53,-78.48829604,-0.20657634,-78.48783092,-0.189324959,N,268,1969.984371
15923,Quito,07-09-16 1:14,-78.46230988,-0.066510574,-78.49201156,-0.14368404,N,1168,11883.97187
15924,Quito,10-03-17 12:39,-78.46149434,-0.16233649,-78.48853554,-0.200511712,N,1086,7251.723301
15925,Quito,04-06-17 11:56,-78.51730474,-0.248622608,-78.53171965,-0.275270548,N,785,4565.96595
15926,Quito,03-01-17 3:57,-78.51162423,-0.197646557,-78.50221828,-0.209871308,N,248,2405.218657
15927,Quito,11-04-17 9:25,-78.48141441,-0.195027592,-78.47697477,-0.183149822,N,221,1814.410365
15928,Quito,24-05-17 7:08,-78.47763605,-0.146084448,-78.46929766,-0.11962712,N,672,3869.104751
15929,Quito,19-01-17 8:45,-78.47064578,-0.160606334,-78.49063678,-0.1597414,N,341,2319.065469
15930,Quito,10-07-17 5:24,-78.46926076,-0.127445061,-78.4605596,-0.115344609,N,323,2313.031579
15931,Quito,28-12-16 4:39,-78.49876024,-0.263994715,-78.49591748,-0.26197184,N,77,541.0308269
15932,Quito,12-03-17 3:12,-78.5177059,-0.25018765,-78.51227258,-0.244103999,N,190,1280.623319
15933,Quito,14-10-16 6:21,-78.4913066,-0.1032313,-78.49827392,-0.146039526,N,842,5534.787215
15934,Quito,22-09-16 7:55,-78.43956281,-0.287310289,-78.44599989,-0.29005142,N,107,1020.561882
15935,Quito,15-12-16 11:58,-78.50495115,-0.176628145,-78.48308723,-0.202964334,N,817,5359.595571
15936,Quito,01-07-17 11:24,-78.51629235,-0.221607691,-78.48375713,-0.196817131,N,672,6374.307841
15937,Quito,25-08-16 8:32,-78.4926,-0.1512683,-78.50080932,-0.13513668,N,368,2706.585856
15938,Quito,05-01-17 3:00,-78.52686531,-0.254856917,-78.52810791,-0.241839233,N,228,1585.669986
15939,Quito,06-10-16 4:30,-78.50508172,-0.177072342,-78.50720143,-0.203903414,N,463,3219.179324
15940,Quito,15-05-17 7:15,-78.5362857,-0.290931,-78.5422311,-0.2818582,N,152,1669.939125
15941,Quito,09-11-16 8:51,-78.48524746,-0.166349922,-78.47912372,-0.16187408,N,154,1178.616582
15942,Quito,16-04-17 6:29,-78.49396014,-0.13395546,-78.48330918,-0.14508888,N,331,2422.309299
15943,Quito,13-01-17 6:39,-78.55559545,-0.284444025,-78.52307654,-0.24707374,N,774,7771.279783
15944,Quito,10-11-16 6:11,-78.48529874,-0.174689006,-78.49953594,-0.144962197,N,845,4888.566578
15945,Quito,19-01-17 11:53,-78.50004314,-0.14440418,-78.48665532,-0.16272124,N,368,3525.417078
15946,Quito,30-07-17 9:38,-78.4913512,-0.189666835,-78.50440173,-0.206687947,N,306,3343.806889
15947,Quito,30-08-16 8:12,-78.48580826,-0.163407386,-78.48267815,-0.127733979,N,356,4314.75276
15948,Quito,02-01-17 9:04,-78.52596949,-0.276135033,-78.54428522,-0.266085779,N,339,3154.018572
15949,Quito,19-01-17 6:12,-78.50001943,-0.200490885,-78.48914227,-0.21344433,N,389,2649.835044
15950,Quito,12-12-16 10:14,-78.47481559,-0.159428705,-78.48613546,-0.178516542,N,456,3381.178096
15951,Quito,21-12-16 9:32,-78.49222714,-0.255921288,-78.46541434,-0.147365935,N,1771,15052.22197
15952,Quito,25-06-17 5:18,-78.49757599,-0.095880082,-78.50533802,-0.0839316,N,334,2191.708412
15953,Quito,08-11-16 1:39,-78.50643389,-0.182024424,-78.49669494,-0.2120492,N,597,4421.518426
15954,Quito,09-09-16 5:28,-78.48328708,-0.149748654,-78.49084743,-0.202788276,N,564,6738.406728
15955,Quito,18-11-16 1:27,-78.50546945,-0.180806901,-78.48747983,-0.191849984,N,571,3228.279928
15956,Quito,01-08-17 1:35,-78.55257566,-0.279310889,-78.54174909,-0.286560741,N,162,2009.992751
15957,Quito,09-06-17 5:44,-78.47208451,-0.100367327,-78.482187,-0.231043,N,2596,15653.81554
15958,Quito,30-03-17 2:38,-78.46334815,-0.163276369,-78.47330784,-0.13351392,N,569,4416.896372
15959,Quito,12-03-17 12:34,-78.54907312,-0.318454362,-78.55744134,-0.309493,N,301,1926.946984
15960,Quito,17-08-16 8:58,-78.50539861,-0.180780203,-78.53590954,-0.30743016,N,1775,17475.47601
15961,Quito,11-05-17 8:09,-78.47475164,-0.163710844,-78.48768065,-0.1764037,N,484,2849.015433
15962,Quito,13-01-17 2:14,-78.50479133,-0.134018939,-78.47310388,-0.1680107,N,762,7303.185403
15963,Quito,29-04-17 9:07,-78.54961224,-0.260532841,-78.52194286,-0.246405683,N,568,4647.531612
15964,Quito,10-04-17 7:53,-78.51089653,-0.189617405,-78.48772976,-0.188839751,N,422,2662.484134
15965,Quito,01-12-16 9:02,-78.47989356,-0.1702283,-78.4877852,-0.2037471,N,508,4604.626965
15966,Quito,02-08-16 10:48,-78.4729634,-0.2923672,-78.46205016,-0.28395608,N,383,2148.754994
15967,Quito,27-05-17 8:37,-78.51909172,-0.24276734,-78.54120438,-0.246956912,N,466,2924.651919
15968,Quito,19-04-17 8:08,-78.47260033,-0.132293161,-78.48083521,-0.20641852,N,1384,9158.037853
15969,Quito,08-09-16 6:58,-78.50424428,-0.25451102,-78.50262594,-0.257363149,N,55,497.0917256
15970,Quito,09-11-16 7:39,-78.49580696,-0.144809745,-78.49869804,-0.13403736,N,269,1519.306897
15971,Quito,05-10-16 9:28,-78.49414761,-0.178851123,-78.50068923,-0.20397533,N,307,3521.075835
15972,Quito,01-09-16 7:39,-78.5030459,-0.145178962,-78.47709267,-0.170748217,N,666,5729.030016
15973,Quito,24-06-17 8:08,-78.50268937,-0.159137539,-78.48181323,-0.178294543,N,563,4451.473938
15974,Quito,13-01-17 4:31,-78.47444841,-0.327033047,-78.45053544,-0.32881682,N,379,2857.303684
15975,Quito,11-03-17 1:29,-78.531576,-0.318693774,-78.54836734,-0.3324317,N,553,3394.671027
15976,Quito,16-09-16 11:17,-78.49509726,-0.19542778,-78.55103378,-0.26218918,N,1484,13643.35003
15977,Quito,10-03-17 9:45,-78.55104372,-0.266049845,-78.55262028,-0.275009636,N,123,1171.586537
15978,Quito,23-06-17 9:50,-78.5118426,-0.183858639,-78.50222452,-0.20434302,N,281,3347.235886
15979,Quito,16-04-17 1:34,-78.55745987,-0.287115204,-78.50753586,-0.2240701,N,1181,12561.52228
15980,Quito,03-06-17 10:37,-78.49022901,-0.111656863,-78.49133497,-0.117346664,N,112,755.6541849
15981,Quito,17-06-17 11:40,-78.48607068,-0.19127566,-78.5306615,-0.23962432,N,1025,10334.37103
15982,Quito,05-09-16 4:00,-78.47203505,-0.15102499,-78.4660044,-0.14161518,N,300,1716.898328
15983,Quito,07-12-16 9:47,-78.52523903,-0.235732437,-78.52146543,-0.224582926,N,271,1659.370808
15984,Quito,27-06-17 9:24,-78.50896038,-0.184313149,-78.495306,-0.189723508,N,285,2119.895157
15985,Quito,20-07-16 5:04,-78.4842961,-0.092210045,-78.46027022,-0.09879808,N,508,3404.108594
15986,Quito,29-01-17 1:57,-78.4674889,-0.163831662,-78.43755834,-0.150051862,N,536,4860.356418
15987,Quito,16-07-16 2:03,-78.4713248,-0.119594045,-78.48796523,-0.110033872,N,332,2913.370579
15988,Quito,01-02-17 6:14,-78.4713242,-0.173333685,-78.477557,-0.189187877,N,440,2455.958943
15989,Quito,20-09-16 4:52,-78.50596365,-0.181323265,-78.50676775,-0.230553531,N,702,5563.567359
15990,Quito,25-05-17 7:07,-78.48683159,-0.17434218,-78.46968164,-0.10035612,N,628,10133.8528
15991,Quito,26-01-17 6:29,-78.52860486,-0.235521776,-78.4886055,-0.2083744,N,1105,7466.3387
15992,Quito,23-03-17 6:54,-78.50390667,-0.117580221,-78.48772845,-0.10974827,N,381,2669.806185
15993,Quito,30-03-17 9:07,-78.45860656,-0.104596499,-78.48379617,-0.166198313,N,973,9650.76175
15994,Quito,28-09-16 2:27,-78.47015247,-0.136668982,-78.48898013,-0.198152543,N,1200,8930.194852
15995,Quito,23-02-17 9:35,-78.48048138,-0.203539602,-78.47966021,-0.178214253,N,437,2907.35982
15996,Quito,04-01-17 6:35,-78.48316595,-0.115552874,-78.48246386,-0.12596728,N,201,1236.09807
15997,Quito,09-06-17 8:01,-78.49848955,-0.196293308,-78.48887499,-0.188555863,N,181,1929.44911
15998,Quito,01-04-17 1:01,-78.45303368,-0.095113359,-78.48834808,-0.11628796,N,815,6281.28471
15999,Quito,06-04-17 8:24,-78.48161768,-0.202924147,-78.4789398,-0.197638491,N,81,885.5028314
16000,Quito,20-06-17 5:53,-78.51377481,-0.182111084,-78.50364327,-0.205306107,N,415,3705.738934
16001,Quito,07-08-16 10:19,-78.48127044,-0.182433918,-78.4879877,-0.197830299,N,252,2458.92111
16002,Quito,14-10-16 7:07,-78.48898919,-0.178302981,-78.48784073,-0.187428435,N,167,1142.406296
16003,Quito,14-09-16 2:05,-78.4986159,-0.192517684,-78.51051577,-0.188739637,N,218,1743.297389
16004,Quito,28-03-17 7:05,-78.55282048,-0.27889363,-78.56768244,-0.274477773,N,383,2143.575622
16005,Quito,29-12-16 11:54,-78.50886554,-0.207178823,-78.50104006,-0.20854528,N,164,1022.091526
16006,Quito,12-08-16 1:31,-78.47088174,-0.151264504,-78.49363482,-0.12757646,N,692,5164.008733
16007,Quito,29-09-16 7:26,-78.53260391,-0.242610031,-78.5598811,-0.309867878,N,1126,10511.78917
16008,Quito,11-03-17 2:01,-78.4558401,-0.0540059,-78.47443842,-0.164945987,N,1523,14404.01308
16009,Quito,18-12-16 7:49,-78.54234919,-0.270648796,-78.54881301,-0.27712696,N,194,1439.074569
16010,Quito,20-07-17 1:06,-78.49158004,-0.199927747,-78.48618452,-0.175863193,N,531,3275.807118
16011,Quito,30-01-17 9:55,-78.5015899,-0.203962,-78.51197731,-0.138474564,N,1311,8436.890703
16012,Quito,26-04-17 6:29,-78.5012525,-0.225098223,-78.48404066,-0.19418166,N,651,5351.620023
16013,Quito,09-08-16 8:43,-78.54342979,-0.257133324,-78.54830106,-0.25348386,N,163,947.456636
16014,Quito,28-08-16 7:07,-78.49554,-0.1231983,-78.49373702,-0.175059,N,582,5967.128498
16015,Quito,08-02-17 5:35,-78.48209394,-0.149749536,-78.47894385,-0.181953889,N,629,3931.232661
16016,Quito,17-07-17 1:25,-78.47290132,-0.163710403,-78.51802207,-0.228664458,N,1937,12239.73991
16017,Quito,08-12-16 8:11,-78.48825849,-0.189942688,-78.47923926,-0.168043421,N,311,3437.974188
16018,Quito,01-11-16 8:18,-78.5013572,-0.2174861,-78.49114024,-0.183978471,N,764,4861.94465
16019,Quito,11-05-17 11:56,-78.46679876,-0.137359503,-78.47059282,-0.10092814,N,434,4472.861806
16020,Quito,23-07-16 1:08,-78.49109532,-0.116601079,-78.48507293,-0.172908854,N,720,6930.79634
16021,Quito,18-12-16 3:41,-78.52204201,-0.25341373,-78.53755169,-0.286516879,N,871,5405.483043
16022,Quito,20-01-17 1:08,-78.48498932,-0.196956204,-78.47305364,-0.16847872,N,598,4493.731027
16023,Quito,13-11-16 10:06,-78.50049664,-0.156151,-78.490908,-0.11148234,N,741,6033.132534
16024,Quito,20-09-16 10:20,-78.5038125,-0.211415063,-78.48352682,-0.161898965,N,941,7761.588658
16025,Quito,24-06-16 11:40,-78.49026268,-0.170074711,-78.4878968,-0.1614904,N,155,1217.60513
16026,Quito,15-06-17 8:13,-78.52935378,-0.253862257,-78.52093799,-0.245540218,N,199,1861.152854
16027,Quito,01-11-16 9:33,-78.52290929,-0.264464882,-78.5440357,-0.336529582,N,1225,10362.35398
16028,Quito,11-11-16 3:13,-78.4870323,-0.212872211,-78.50648749,-0.219791989,N,431,2932.748387
16029,Quito,16-06-17 9:11,-78.5159698,-0.252181761,-78.51163743,-0.245969223,N,94,1172.535524
16030,Quito,03-07-16 6:47,-78.5352132,-0.279161875,-78.52200365,-0.23423394,N,526,6464.576087
16031,Quito,25-06-16 10:11,-78.50769939,-0.16014178,-78.498532,-0.134719109,N,357,3846.236349
16032,Quito,03-08-16 11:04,-78.48380282,-0.1978162,-78.47719276,-0.183766176,N,335,2297.291679
16033,Quito,07-12-16 10:55,-78.48870986,-0.200342996,-78.48088354,-0.184787124,N,334,2599.974856
16034,Quito,22-08-16 11:11,-78.42724958,-0.213128268,-78.43719719,-0.198483698,N,250,2734.518514
16035,Quito,12-12-16 6:34,-78.48481434,-0.204709959,-78.495976,-0.20760108,N,207,1562.590629
16036,Quito,04-01-17 12:38,-78.49094089,-0.208404863,-78.51014552,-0.227305775,N,558,4237.128316
16037,Quito,01-07-17 1:14,-78.56297442,-0.322402523,-78.56144012,-0.305203823,N,288,2083.012406
16038,Quito,08-07-16 7:49,-78.49218135,-0.194635162,-78.49266617,-0.193048251,N,22,230.3665238
16039,Quito,06-03-17 9:02,-78.45910095,-0.16262739,-78.46491852,-0.132891841,N,607,3953.324247
16040,Quito,03-01-17 2:36,-78.49872211,-0.13437103,-78.50481343,-0.121496234,N,210,2108.934233
16041,Quito,06-12-16 8:05,-78.48629406,-0.179135404,-78.50857234,-0.2039469,N,522,5236.131982
16042,Quito,30-07-17 7:29,-78.47948961,-0.192871744,-78.47228305,-0.178943867,N,342,2350.037661
16043,Quito,22-09-16 3:43,-78.52277415,-0.229908783,-78.52068185,-0.219589933,N,159,1380.05433
16044,Quito,17-12-16 3:50,-78.49330263,-0.199299397,-78.50857746,-0.184054594,N,471,3393.618256
16045,Quito,24-06-17 6:52,-78.47515476,-0.129273925,-78.46767795,-0.124689795,N,236,1341.112709
16046,Quito,20-06-17 10:53,-78.51649459,-0.179890044,-78.47857308,-0.177394134,N,673,4494.191436
16047,Quito,14-12-16 10:29,-78.48275994,-0.149373062,-78.47720906,-0.142909609,N,162,1335.930686
16048,Quito,23-01-17 2:02,-78.48896859,-0.191987713,-78.49340883,-0.135101598,N,809,6819.177729
16049,Quito,21-04-17 5:14,-78.4904758,-0.17016532,-78.4857027,-0.16215164,N,254,1421.823094
16050,Quito,21-06-17 11:29,-78.48271677,-0.14995672,-78.47908897,-0.165522202,N,327,2134.193597
16051,Quito,17-08-16 6:53,-78.46723669,-0.163726129,-78.45456034,-0.143447,N,549,3664.476821
16052,Quito,12-08-16 11:13,-78.50486104,-0.20444382,-78.48803717,-0.234626288,N,563,5226.854747
16053,Quito,18-07-16 7:45,-78.45670479,-0.298409856,-78.44558587,-0.293363851,N,192,1797.440601
16054,Quito,15-05-17 11:03,-78.48355145,-0.150254898,-78.4859899,-0.16400064,N,307,1799.599243
16055,Quito,13-12-16 6:56,-78.52944313,-0.246894387,-78.5043167,-0.211989348,N,756,6675.168685
16056,Quito,15-06-17 7:45,-78.5359573,-0.25335888,-78.55307334,-0.27009368,N,515,3764.023511
16057,Quito,25-10-16 10:37,-78.47501223,-0.146201647,-78.4777254,-0.15127452,N,109,865.7674278
16058,Quito,05-07-17 7:09,-78.47893117,-0.165599679,-78.46945392,-0.126375784,N,781,5415.315722
16059,Quito,15-10-16 7:52,-78.48213308,-0.302136987,-78.48542268,-0.307488644,N,138,960.8590812
16060,Quito,04-01-17 5:43,-78.48057588,-0.174989996,-78.47468724,-0.16675166,N,255,1570.844681
16061,Quito,20-07-17 11:52,-78.52553402,-0.265055864,-78.49315562,-0.13724028,N,1961,17812.71985
16062,Quito,12-10-16 12:07,-78.47878964,-0.196944312,-78.45882398,-0.16228022,N,593,6074.538626
16063,Quito,06-03-17 6:08,-78.50057111,-0.142639642,-78.503427,-0.1595613,N,366,2199.161761
16064,Quito,19-10-16 8:46,-78.50705033,-0.219650432,-78.4860443,-0.16403454,N,1131,8519.951543
16065,Quito,05-03-17 7:54,-78.51076435,-0.21513302,-78.48701185,-0.198974698,N,512,4437.861999
16066,Quito,21-07-16 6:40,-78.5065322,-0.22816072,-78.50294837,-0.214327075,N,218,1936.731349
16067,Quito,08-07-16 7:02,-78.47747728,-0.17061151,-78.49029344,-0.200767845,N,624,4778.317178
16068,Quito,26-02-17 8:01,-78.50903712,-0.124612502,-78.49386994,-0.12960022,N,391,2241.118921
16069,Quito,03-09-16 5:28,-78.52198291,-0.229246447,-78.52337463,-0.251542905,N,438,2634.003058
16070,Quito,15-12-16 5:50,-78.47641215,-0.106402418,-78.47622965,-0.126217113,N,286,2223.586178
16071,Quito,10-04-17 9:08,-78.50001928,-0.198190625,-78.49134487,-0.151610706,N,536,6143.995765
16072,Quito,10-05-17 1:00,-78.4793992,-0.17175094,-78.48334496,-0.13796512,N,681,4195.558299
16073,Quito,27-12-16 8:10,-78.49617012,-0.116663044,-78.49032813,-0.158788896,N,716,5333.779338
16074,Quito,05-06-17 9:50,-78.51694387,-0.197113847,-78.5019975,-0.1969792,N,245,1676.92308
16075,Quito,30-12-16 5:49,-78.52111713,-0.276301577,-78.52179197,-0.252692095,N,334,2700.292309
16076,Quito,16-07-16 6:50,-78.49509032,-0.114799259,-78.48948741,-0.170308494,N,932,6795.359667
16077,Quito,14-01-17 12:31,-78.47932402,-0.19889119,-78.50546611,-0.209788299,N,731,4118.553326
16078,Quito,13-05-17 5:49,-78.48912002,-0.18275396,-78.49750456,-0.158942402,N,503,3580.037751
16079,Quito,23-08-16 8:46,-78.488955,-0.11676,-78.485719,-0.124134,N,158,1179.777425
16080,Quito,29-11-16 4:52,-78.49801928,-0.135219259,-78.50344612,-0.103789032,N,617,4098.317765
16081,Quito,31-10-16 8:14,-78.50728586,-0.195297266,-78.52744704,-0.24462336,N,1106,7726.61936
16082,Quito,22-12-16 9:53,-78.4812224,-0.09897838,-78.48119262,-0.20235756,N,1284,11498.55172
16083,Quito,30-07-17 9:01,-78.49358818,-0.202286102,-78.50585277,-0.187103961,N,351,3051.928514
16084,Quito,15-07-17 7:56,-78.54687558,-0.298495062,-78.53155338,-0.24910768,N,707,7195.35434
16085,Quito,02-01-17 7:58,-78.52776189,-0.277152359,-78.52875395,-0.269696224,N,112,939.3952178
16086,Quito,31-01-17 10:55,-78.53155537,-0.301468042,-78.55393029,-0.259585346,N,535,7145.085805
16087,Quito,20-02-17 3:50,-78.47344799,-0.071743728,-78.50125434,-0.14006944,N,650,10689.395
16088,Quito,25-05-17 12:40,-78.51682541,-0.179578724,-78.50524122,-0.205688976,N,576,4191.425223
16089,Quito,07-09-16 1:28,-78.46584149,-0.270932452,-78.47110601,-0.191200208,N,1426,9451.202264
16090,Quito Cabify Executive,06-01-17 10:54,-78.48236513,-0.167405996,-78.48100378,-0.167613379,N,26,174.434221
16091,Quito,01-07-17 12:40,-78.55845092,-0.299599469,-78.55311896,-0.302655443,N,68,932.6873689
16092,Quito,29-08-16 11:58,-78.49330768,-0.2064485,-78.50916477,-0.20225719,N,308,2229.26848
16093,Quito,15-03-17 10:26,-78.42793555,-0.101242831,-78.42640695,-0.102332731,N,38,291.164268
16094,Quito,13-09-16 10:29,-78.5336289,-0.2454658,-78.54945257,-0.361330122,N,1356,14643.01998
16095,Quito,10-06-17 11:41,-78.47749,-0.1994917,-78.49062383,-0.200360227,N,243,1556.982342
16096,Quito,21-07-17 1:19,-78.47288636,-0.16388266,-78.48684,-0.180523927,N,513,3401.991712
16097,Quito,14-03-17 8:19,-78.48301344,-0.189084927,-78.4688366,-0.142815343,N,610,6721.326883
16098,Quito,09-06-17 12:04,-78.52863464,-0.273307354,-78.53766036,-0.2862157,N,210,2438.945007
16099,Quito,01-11-16 9:21,-78.4922837,-0.309075436,-78.45734972,-0.30493414,N,648,4344.91577
16100,Quito,11-05-17 5:42,-78.47942823,-0.165130393,-78.4932283,-0.196732996,N,797,5048.540758
16101,Quito,09-07-17 4:02,-78.47931137,-0.165474008,-78.49078157,-0.246188185,N,1467,10250.4299
16102,Quito,21-07-17 8:38,-78.45405586,-0.18752721,-78.49621816,-0.10175025,N,1534,14226.17206
16103,Quito,01-09-16 11:38,-78.45036067,-0.068028927,-78.47680596,-0.091760432,N,978,5579.403686
16104,Quito,18-01-17 11:16,-78.49880824,-0.12961095,-78.45406477,-0.15925701,N,1053,8271.726418
16105,Quito,29-05-17 7:30,-78.4705896,-0.1606262,-78.4772961,-0.1744266,N,289,2280.260311
16106,Quito,24-07-16 4:44,-78.49171536,-0.113792736,-78.46733019,-0.076721319,N,433,6833.655501
16107,Quito,12-11-16 2:15,-78.41984961,-0.113372317,-78.48633203,-0.101534358,N,1399,8708.814521
16108,Quito,23-12-16 4:46,-78.48340809,-0.203892776,-78.51256242,-0.25010392,N,949,8380.238398
16109,Quito,27-10-16 6:12,-78.5309507,-0.252464762,-78.52652448,-0.246468983,N,117,1158.867978
16110,Quito,26-02-17 6:00,-78.51576286,-0.264286983,-78.54823866,-0.273219891,N,714,4604.399574
16111,Quito,02-11-16 12:28,-78.51253629,-0.26033274,-78.52628151,-0.244590052,N,507,3278.890631
16112,Quito,14-07-17 12:59,-78.47298646,-0.163767142,-78.48579839,-0.168438909,N,282,1944.09275
16113,Quito,03-08-16 12:10,-78.46980163,-0.136076166,-78.48138991,-0.183064225,N,747,6513.388092
16114,Quito,11-11-16 8:22,-78.4955155,-0.2085209,-78.53113348,-0.245510951,N,1257,8073.618578
16115,Quito,25-01-17 5:33,-78.49315948,-0.149512119,-78.49828912,-0.210844299,N,1022,7390.214477
16116,Quito,08-01-17 4:13,-78.5199071,-0.235363965,-78.5218554,-0.236682711,N,23,363.2765976
16117,Quito Cabify Lite,03-06-17 10:14,-78.50653517,-0.183578669,-78.48458728,-0.174709397,N,291,3426.698978
16118,Quito,12-10-16 6:09,-78.5352215,-0.280399702,-78.53993134,-0.29343632,N,171,1973.309496
16119,Quito,05-05-17 10:45,-78.48744595,-0.170409234,-78.46159814,-0.079168178,N,994,13019.67539
16120,Quito,19-09-16 12:31,-78.46312868,-0.136906895,-78.47675628,-0.140204888,N,310,1882.034819
16121,Quito,04-12-16 1:59,-78.4899676,-0.197270806,-78.46183402,-0.15671542,N,1066,7637.846275
16122,Quito,18-10-16 5:58,-78.54221252,-0.299264825,-78.55243166,-0.31870766,N,247,3298.245964
16123,Quito,20-07-16 9:58,-78.4940703,-0.187139538,-78.4973121,-0.19535436,N,204,1273.91608
16124,Quito,13-01-17 7:06,-78.50612907,-0.209388092,-78.48825569,-0.208188142,N,376,2120.84469
16125,Quito,25-03-17 4:50,-78.50710688,-0.21638279,-78.51551244,-0.1882658,N,564,4061.115482
16126,Quito,23-07-16 7:36,-78.55060112,-0.279208533,-78.52931451,-0.269302507,N,434,3468.435349
16127,Quito,16-05-17 8:52,-78.5081975,-0.21993738,-78.48078232,-0.20178032,N,546,5067.378984
16128,Quito,14-12-16 6:00,-78.50042049,-0.14021075,-78.49726036,-0.136030671,N,143,816.192847
16129,Quito,10-04-17 8:59,-78.47707263,-0.154813016,-78.494577,-0.16131932,N,417,2669.857455
16130,Quito,26-05-17 4:46,-78.56342733,-0.277985278,-78.54544513,-0.28566016,N,392,2852.913734
16131,Quito,06-01-17 7:36,-78.49529977,-0.129384225,-78.5004142,-0.1247842,N,115,1080.196657
16132,Quito,19-10-16 11:22,-78.49638984,-0.207786923,-78.47811032,-0.18231002,N,424,4865.478465
16133,Quito,13-05-17 6:41,-78.53776335,-0.25062671,-78.52422246,-0.25956052,N,337,2499.058558
16134,Quito,06-09-16 9:11,-78.50273283,-0.195596838,-78.50312762,-0.210370853,N,249,1686.693612
16135,Quito,08-01-17 3:12,-78.43807738,-0.289762478,-78.4505215,-0.307505272,N,475,3356.612966
16136,Quito,29-04-17 9:14,-78.47175107,-0.30579018,-78.49752523,-0.262137985,N,648,7719.817084
16137,Quito,12-04-17 3:08,-78.48051039,-0.174293937,-78.50957313,-0.220139732,N,1328,8329.434108
16138,Quito,20-03-17 1:08,-78.46451076,-0.129829297,-78.47419732,-0.14204038,N,382,2434.904404
16139,Quito,14-11-16 5:46,-78.48382947,-0.196197162,-78.48850507,-0.181644299,N,290,2138.104314
16140,Quito,08-04-17 2:28,-78.47902492,-0.17318766,-78.49699672,-0.20987712,N,635,6078.045667
16141,Quito,15-12-16 5:58,-78.54784328,-0.25873232,-78.54310984,-0.2570886,N,110,709.102472
16142,Quito,21-09-16 2:23,-78.47384365,-0.161643481,-78.47127642,-0.1495031,N,178,1635.410032
16143,Quito,21-06-17 6:05,-78.47148671,-0.360658214,-78.5418079,-0.253216327,N,3325,19766.19808
16144,Quito,30-06-16 5:12,-78.4340201,-0.2104026,-78.4045661,-0.212664,N,543,3526.569494
16145,Quito,22-06-17 7:39,-78.52786821,-0.229117885,-78.53481318,-0.269517039,N,593,5264.420128
16146,Quito,10-04-17 5:01,-78.48563202,-0.156784086,-78.48638016,-0.156423421,N,21,123.29263
16147,Quito,28-06-17 5:53,-78.54326586,-0.255726739,-78.53603068,-0.27523098,N,292,2973.279699
16148,Quito,19-07-16 2:39,-78.45484457,-0.0963888,-78.48674197,-0.175443275,N,1198,12337.2802
16149,Quito,29-07-16 3:52,-78.50707593,-0.182392705,-78.48715353,-0.202768291,N,540,4480.920381
16150,Quito,12-04-17 5:37,-78.48980572,-0.179363914,-78.48581032,-0.16908968,N,278,1586.70914
16151,Quito,13-07-16 5:55,-78.54555803,-0.27608295,-78.54646177,-0.281796863,N,95,735.8476758
16152,Quito,10-04-17 9:51,-78.45590725,-0.306012337,-78.4883461,-0.25108774,N,860,9714.321098
16153,Quito,30-07-16 5:10,-78.54630701,-0.299804217,-78.54071203,-0.274213324,N,318,3467.70313
16154,Quito,15-08-16 11:09,-78.47810613,-0.195210724,-78.48300559,-0.201709882,N,126,1267.465542
16155,Quito,12-03-17 8:02,-78.5055904,-0.1093826,-78.50182494,-0.140264827,N,304,3852.645812
16156,Quito,04-08-16 8:36,-78.46983176,-0.136062112,-78.48790966,-0.30515226,N,2303,20812.13181
16157,Quito,13-03-17 9:33,-78.55375848,-0.26602508,-78.54691317,-0.292602881,N,581,3716.472303
16158,Quito,10-07-17 1:48,-78.46220635,-0.126883132,-78.48713394,-0.18407176,N,890,9130.899541
16159,Quito,27-06-17 12:11,-78.52718293,-0.231145758,-78.50583303,-0.211668793,N,610,4539.720949
